	2.667228206581955
他人	4.613138355637268
他们	1.3473789448702171
他家	5.529429087511423
付	3.449987545831587
付亮	5.529429087511423
付出	4.02535169073515
付款	3.2268439945173775
付费	3.58351893845611
付钱	5.123963979403259
代	2.2152430828388976
代付	5.529429087511423
代价	3.58351893845611
代办	5.529429087511423
代名词	4.02535169073515
代尔	5.529429087511423
代工	3.919991175077323
代收	4.836281906951478
代替	4.430816798843313
代理	3.824680995272998
代理商	4.276666119016055
代理权	5.529429087511423
代用	5.529429087511423
代码	5.529429087511423
代表	2.533696813957432
代表性	5.123963979403259
代言	5.529429087511423
代言人	5.529429087511423
代购	5.529429087511423
代金券	5.123963979403259
代销	5.529429087511423
令	1.8037356602747707
令人满意	3.824680995272998
令人生厌	5.529429087511423
令狐	4.276666119016055
以	0.9343092373768334
以上	2.1972245773362196
以下	2.0794415416798357
以为	3.58351893845611
以便	4.02535169073515
以偏概全	5.529429087511423
以免	4.430816798843313
以内	5.123963979403259
以前	2.7568403652716422
以北	5.529429087511423
以及	1.2597316378114614
以后	2.9644797300498866
以外	3.449987545831587
以太网	5.123963979403259
以太网卡	5.529429087511423
以往	3.1315338147130527
以期	5.529429087511423
以来	2.145038824165649
以此	3.5145260669691587
以色列	5.123963979403259
以身作则	4.836281906951478
仪	5.123963979403259
仪器	4.143134726391533
仪式	5.529429087511423
们	2.063693184711697
件	2.509004201367061
价	2.4383866341531073
价位	3.824680995272998
价值	2.667228206581955
价值观	5.123963979403259
价差	5.529429087511423
价格	1.2253639943072534
价格战	2.8552804380848946
价格比	4.613138355637268
价格法	5.529429087511423
价款	5.529429087511423
价钱	4.430816798843313
任	4.430816798843313
任伟光	5.123963979403259
任何	2.128231705849268
任务	3.5145260669691587
任务栏	4.613138355637268
任意	4.430816798843313
任期	5.529429087511423
任正非	5.529429087511423
任职	5.529429087511423
任重道远	5.123963979403259
份	2.533696813957432
份额	2.2152430828388976
仿	5.529429087511423
仿佛	5.123963979403259
仿制	5.529429087511423
仿效	4.836281906951478
仿生	5.529429087511423
仿造	5.529429087511423
企	4.613138355637268
企业	1.5781853689299958
企业家	4.143134726391533
企业界	4.836281906951478
企业级	5.123963979403259
企划	5.123963979403259
企划书	5.529429087511423
企划部	5.123963979403259
企及	5.529429087511423
伊利诺斯	5.529429087511423
伊始	5.529429087511423
伊特	5.529429087511423
伊维	5.529429087511423
伊莱克斯	5.529429087511423
伎俩	5.529429087511423
休息	4.836281906951478
休整	5.529429087511423
休眠	4.613138355637268
休闲	1.6686993764708278
众	4.276666119016055
众人	4.613138355637268
众多	2.509004201367061
众生相	5.123963979403259
众说纷纭	5.529429087511423
优	4.836281906951478
优于	5.123963979403259
优先	4.613138355637268
优先权	5.123963979403259
优先级	5.529429087511423
优先股	5.123963979403259
优劣	4.836281906951478
优势	1.8787708462176849
优化	2.7885890635862225
优异	4.430816798843313
优惠	2.9267394020670396
优惠价	4.836281906951478
优惠券	4.613138355637268
优点	3.332204510175204
优秀	3.044522437723423
优秀奖	5.529429087511423
优美	5.529429087511423
优胜劣汰	4.836281906951478
优良	5.529429087511423
优视	5.529429087511423
优质	3.449987545831587
优购	5.529429087511423
优购网	5.529429087511423
优越	5.529429087511423
优酷	4.430816798843313
优雅	4.430816798843313
伙伴	3.2268439945173775
会	0.6773988235918061
会上	4.613138355637268
会同	5.123963979403259
会后	5.529429087511423
会员	4.613138355637268
会场	5.529429087511423
会见	5.529429087511423
会计	4.276666119016055
会计师	5.123963979403259
会议	3.0037004432031678
会谈	5.529429087511423
会长	5.529429087511423
会面	5.529429087511423
会馆	5.529429087511423
伞	5.529429087511423
伟	5.529429087511423
伟创力	5.123963979403259
伟大	4.613138355637268
伟达	4.613138355637268
传	3.824680995272998
传出	4.276666119016055
传回	5.123963979403259
传媒	4.430816798843313
传导	5.529429087511423
传感器	3.1315338147130527
传感器类型	5.123963979403259
传承	5.529429087511423
传授	5.529429087511423
传播	3.824680995272998
传播者	5.529429087511423
传真	5.529429087511423
传统	1.8918429277850375
传言	1.6274564179367788
传讯部	5.529429087511423
传记	5.123963979403259
传说	4.836281906951478
传输	3.919991175077323
传输线	5.529429087511423
传达	4.613138355637268
传送	4.276666119016055
传递	4.143134726391533
传闻	3.7376696182833684
伤	5.529429087511423
伤亡	5.529429087511423
伤人	5.529429087511423
伤害	4.143134726391533
伤痛	5.529429087511423
伦敦	4.430816798843313
伪劣	5.123963979403259
伪装	5.529429087511423
伯克利	5.123963979403259
伯斯	5.529429087511423
估值	4.143134726391533
估算	4.613138355637268
估计	3.5145260669691587
伴有	5.529429087511423
伴随	4.430816798843313
伺服	5.123963979403259
似乎	2.4159137783010487
似曾相识	3.919991175077323
似的	5.123963979403259
但	0.6167742017753713
但是	1.4863778196768733
但求无过	4.836281906951478
位	1.8281271133989299
位于	3.278137288904928
位列	4.430816798843313
位居	4.143134726391533
位数	4.430816798843313
位移	5.529429087511423
位置	2.7885890635862225
低	1.7682289718178608
低下	5.123963979403259
低于	2.9267394020670396
低价	2.696215743455207
低估	4.613138355637268
低功耗	5.123963979403259
低廉	4.430816798843313
低微	5.123963979403259
低收入	5.123963979403259
低效	5.529429087511423
低温	4.143134726391533
低端	3.3893629240151526
低耗电	5.123963979403259
低调	4.276666119016055
低迷	4.836281906951478
低音	5.529429087511423
低频	4.613138355637268
低频率	5.529429087511423
住	3.58351893845611
住宅	5.123963979403259
住房	5.529429087511423
住院	5.529429087511423
佐证	5.123963979403259
体	3.919991175077323
体会	4.613138355637268
体内	4.836281906951478
体制	5.123963979403259
体力	5.529429087511423
体型	5.123963979403259
体外	5.529429087511423
体现	2.8213788864092133
体积	3.58351893845611
体系	3.044522437723423
体系化	5.529429087511423
体育	4.430816798843313
体贴	5.529429087511423
体重	4.836281906951478
体面	4.276666119016055
体验	1.7117167615545186
体验店	4.836281906951478
何	3.919991175077323
何享健	5.529429087511423
何伯权	5.529429087511423
何信淦	5.529429087511423
何冉	5.529429087511423
何况	4.613138355637268
何去何从	5.529429087511423
何在	4.836281906951478
何处	5.529429087511423
何方	5.123963979403259
何时	3.5145260669691587
何晨光	5.529429087511423
何物	5.123963979403259
何等	5.123963979403259
余	3.2268439945173775
余下	4.613138355637268
余地	4.836281906951478
余家	4.836281906951478
余热	5.529429087511423
余量	5.123963979403259
余风	5.529429087511423
佛山	5.529429087511423
佛山市	5.529429087511423
作	1.5976034547870976
作业	4.836281906951478
作为	1.2809338454620642
作出	3.5145260669691587
作品	3.824680995272998
作家	4.613138355637268
作弊	5.529429087511423
作战	5.123963979403259
作物	5.529429087511423
作用	2.4849066497880004
作者	3.919991175077323
作风	5.123963979403259
你	0.991467651216782
你们	4.613138355637268
你来我往	5.529429087511423
你死我活	4.836281906951478
佣金	4.613138355637268
佣金率	5.529429087511423
佩奇	5.529429087511423
佩特拉	5.529429087511423
佳	3.0037004432031678
佳丽	5.529429087511423
佳品	5.529429087511423
佳杰	5.529429087511423
佳绩	5.529429087511423
佳能	3.7376696182833684
佳隆	5.123963979403259
佼佼者	4.836281906951478
使	2.003068562895262
使命	4.276666119016055
使唤	5.529429087511423
使得	2.611658355427144
使然	5.529429087511423
使用	1.1536720658511372
使用寿命	4.613138355637268
使用方式	5.529429087511423
使用权	5.123963979403259
使用率	4.276666119016055
使用者	3.919991175077323
使用范围	5.529429087511423
使用说明	5.529429087511423
使用费	5.123963979403259
使用量	5.529429087511423
侄子	5.529429087511423
例	3.3893629240151526
例外	4.143134726391533
例如	2.8213788864092133
例子	3.7376696182833684
例证	5.529429087511423
供	2.9644797300498866
供不应求	4.836281906951478
供应	3.332204510175204
供应商	3.044522437723423
供应量	5.123963979403259
供应链	3.3893629240151526
供求	5.529429087511423
供电	5.123963979403259
供货	3.919991175077323
供货商	4.836281906951478
供过于求	5.529429087511423
供述	5.529429087511423
供销商	5.529429087511423
依	5.123963979403259
依偎	5.529429087511423
依托	4.276666119016055
依据	4.02535169073515
依旧	3.5145260669691587
依次	4.613138355637268
依法	4.836281906951478
依然	2.3939348715822737
依照	5.529429087511423
依赖	3.5145260669691587
依赖度	5.123963979403259
依赖性	5.123963979403259
依附	4.836281906951478
依靠	3.3893629240151526
侧	4.836281906951478
侧边	5.123963979403259
侧重点	5.529429087511423
侧面	3.58351893845611
侨	5.529429087511423
侨蒙	5.529429087511423
侯为贵	5.529429087511423
侵入	5.529429087511423
侵害	5.529429087511423
侵权	3.5145260669691587
侵犯	3.087082052142219
侵蚀	4.836281906951478
便	2.3105532626432224
便于	4.276666119016055
便利	4.02535169073515
便利店	5.123963979403259
便利性	5.529429087511423
便宜	3.2268439945173775
便宜货	5.529429087511423
便捷	3.657626910609832
便捷性	5.529429087511423
便携	4.430816798843313
便携式	4.613138355637268
便携性	4.430816798843313
便民	5.123963979403259
促	3.824680995272998
促使	4.02535169073515
促成	4.836281906951478
促进	3.919991175077323
促销	2.003068562895262
促销价	4.143134726391533
促销会	5.529429087511423
促销员	5.529429087511423
促销费	5.529429087511423
俄罗斯	4.430816798843313
俅	5.529429087511423
俊	5.123963979403259
俗套	5.529429087511423
俗气	5.529429087511423
俗称	5.529429087511423
俗话	4.836281906951478
俚	5.529429087511423
俜	5.529429087511423
保	4.430816798843313
保住	5.123963979403259
保修	4.430816798843313
保修卡	4.836281906951478
保修期	5.123963979403259
保健	5.529429087511423
保健院	5.529429087511423
保养	4.836281906951478
保养品	5.529429087511423
保存	3.919991175077323
保守	4.143134726391533
保守党	5.529429087511423
保密	4.430816798843313
保护	3.1315338147130527
保护功能	5.123963979403259
保护壳	5.123963979403259
保护套	5.529429087511423
保持	2.37242866636131
保时捷	5.529429087511423
保暖	4.836281906951478
保有	5.123963979403259
保有量	4.430816798843313
保湿	5.529429087511423
保留	3.657626910609832
保真	5.123963979403259
保罗	5.529429087511423
保罗哈达德	5.529429087511423
保证	2.290750635347043
保证金	5.529429087511423
保险	3.919991175077323
保险金	5.529429087511423
保障	3.278137288904928
保驾	5.529429087511423
保鲜	4.836281906951478
信	2.8552804380848946
信件	5.529429087511423
信任	3.58351893845611
信任度	5.529429087511423
信任感	5.529429087511423
信使	4.276666119016055
信号	3.0037004432031678
信号源	5.123963979403259
信和	5.529429087511423
信奉	4.613138355637268
信得	5.529429087511423
信心	3.7376696182833684
信念	5.123963979403259
信恒	5.529429087511423
信息	1.6376087894007967
信息化	4.02535169073515
信条	5.123963979403259
信用	4.430816798843313
信用卡	3.824680995272998
信誉度	4.613138355637268
信誓旦旦	5.123963979403259
信赖	4.02535169073515
信道	5.123963979403259
俨然	4.276666119016055
俩	5.123963979403259
俭朴	5.529429087511423
修	4.276666119016055
修剪	5.529429087511423
修复	4.430816798843313
修改	3.278137288904928
修正	4.613138355637268
修炼	4.613138355637268
修理	5.529429087511423
修订	4.836281906951478
修长	4.836281906951478
修饰	5.529429087511423
俯	5.123963979403259
俱	5.123963979403259
俱乐部	5.529429087511423
倍	1.9598963910300533
倍数	5.529429087511423
倍速	5.529429087511423
倒	4.613138355637268
倒下	5.123963979403259
倒不如	5.529429087511423
倒数	5.529429087511423
倒是	4.613138355637268
倒计时	5.529429087511423
倒闭	4.430816798843313
倘若	4.836281906951478
倚赖	5.529429087511423
倚重	5.529429087511423
借	3.1315338147130527
借力	5.529429087511423
借助	3.3893629240151526
借口	4.430816798843313
借机	4.613138355637268
借记卡	5.529429087511423
借鉴	4.836281906951478
借阅	5.529429087511423
倡导	4.276666119016055
倪建平	5.123963979403259
债	5.123963979403259
债券	5.123963979403259
债务	4.430816798843313
值	3.824680995272998
值得	2.0178836486804026
值班	5.529429087511423
值钱	5.529429087511423
倾向	4.613138355637268
倾向性	5.529429087511423
倾听	5.529429087511423
倾巢出动	5.529429087511423
倾斜	4.613138355637268
倾斜角	5.529429087511423
假	4.613138355637268
假冒	5.123963979403259
假如	5.529429087511423
假日	4.836281906951478
假期	5.529429087511423
假装	4.613138355637268
假设	5.529429087511423
假货	4.836281906951478
偌大	5.123963979403259
偏	4.430816798843313
偏信	5.529429087511423
偏僻	5.529429087511423
偏光	5.529429087511423
偏好	4.836281906951478
偏差	5.529429087511423
偏见	5.123963979403259
偏重	5.123963979403259
偏门	5.123963979403259
偏颇	5.529429087511423
偏食	5.529429087511423
做	1.4518916436057039
做出	2.667228206581955
做到	3.1780538303479458
做好	3.1315338147130527
做工	3.58351893845611
做法	3.824680995272998
做生意	4.836281906951478
做菜	5.529429087511423
停	3.824680995272998
停产	5.123963979403259
停工	5.123963979403259
停息	5.529429087511423
停机	5.529429087511423
停止	4.02535169073515
停水	5.529429087511423
停滞	4.836281906951478
停滞不前	5.529429087511423
停电	5.529429087511423
停留	4.276666119016055
停车	5.123963979403259
停车场	5.529429087511423
停顿	5.529429087511423
健全	5.529429087511423
健康	2.9644797300498866
健身	4.836281906951478
偶像	5.123963979403259
偶像剧	5.529429087511423
偶然	4.836281906951478
偶遇	5.529429087511423
偷	4.836281906951478
偷工减料	5.529429087511423
偷窥	5.529429087511423
偷袭	5.529429087511423
傍	5.123963979403259
储	5.529429087511423
储备	3.7376696182833684
